frequencia_hz,fft_entrada,fft_iir,fft_fir_ret,fft_fir_hann
2998.046875000000,0.000012404238,0.000012599139,0.000009750346,0.000009543815
3000.000000000000,0.063996169254,0.001057400234,0.000490073034,0.000009177721
3001.953125000000,0.000012395913,0.000012588267,0.000009888812,0.000009535440
3003.906250000000,0.000012391767,0.000012582853,0.000009958179,0.000009531261
3005.859375000000,0.000012387631,0.000012577455,0.000010027450,0.000009527090
3007.812500000000,0.000012383505,0.000012572072,0.000010096491,0.000009522927
3009.765625000000,0.000012379390,0.000012566704,0.000010165169,0.000009518773
3011.718750000000,0.000012375286,0.000012561351,0.000010233357,0.000009514629
3013.671875000000,0.000012371192,0.000012556013,0.000010300930,0.000009510495
3015.625000000000,0.000012367108,0.000012550691,0.000010367768,0.000009506373
3017.578125000000,0.000012363035,0.000012545383,0.000010433752,0.000009502264
3019.531250000000,0.000012358973,0.000012540090,0.000010498772,0.000009498167
3021.484375000000,0.000012354920,0.000012534812,0.000010562717,0.000009494085
3023.437500000000,0.000012350878,0.000012529548,0.000010625484,0.000009490017
3025.390625000000,0.000012346847,0.000012524300,0.000010686973,0.000009485965
3027.343750000000,0.000012342826,0.000012519067,0.000010747087,0.000009481929
3029.296875000000,0.000012338815,0.000012513848,0.000010805735,0.000009477911
3031.250000000000,0.000012334814,0.000012508644,0.000010862830,0.000009473910
3033.203125000000,0.000012330824,0.000012503454,0.000010918289,0.000009469928
3035.156250000000,0.000012326844,0.000012498280,0.000010972035,0.000009465965
3037.109375000000,0.000012322875,0.000012493120,0.000011023992,0.000009462022
3039.062500000000,0.000012318915,0.000012487974,0.000011074093,0.000009458099
3041.015625000000,0.000012314966,0.000012482843,0.000011122272,0.000009454197
3042.968750000000,0.000012311027,0.000012477727,0.000011168469,0.000009450317
3044.921875000000,0.000012307099,0.000012472625,0.000011212628,0.000009446460
3046.875000000000,0.000012303180,0.000012467538,0.000011254697,0.000009442625
3048.828125000000,0.000012299272,0.000012462465,0.000011294631,0.000009438813
3050.781250000000,0.000012295374,0.000012457407,0.000011332385,0.000009435024
3052.734375000000,0.000012291486,0.000012452363,0.000011367923,0.000009431260
